"Country","Year","Sex","Age group","Mean total cholesterol (mmol/L)","Mean total cholesterol lower 95% uncertainty interval (mmol/L)","Mean total cholesterol upper 95% uncertainty interval (mmol/L)","Mean non-HDL cholesterol (mmol/L)","Mean non-HDL cholesterol lower 95% uncertainty interval (mmol/L)","Mean non-HDL cholesterol upper 95% uncertainty interval (mmol/L)","Mean HDL cholesterol (mmol/L)","Mean HDL cholesterol lower 95% uncertainty interval (mmol/L)","Mean HDL cholesterol upper 95% uncertainty interval (mmol/L)"
"United Kingdom",2003,"Women","40-44",5.38067128794576,5.27865286140256,5.48356339081859,3.85943527725014,3.79101938998335,3.92529331651537,1.53679381710703,1.49449308929976,1.57887371369568
"United Kingdom",2003,"Women","45-49",5.64668777070305,5.53583056435963,5.76023729950806,4.10600296846001,4.03465042314404,4.17678467832446,1.55393172972277,1.51083052607822,1.5969700376123
"United Kingdom",2003,"Women","50-54",5.93298080410649,5.81035928554698,6.05975406855711,4.36462723363949,4.28608010113726,4.44321414366669,1.57283380136923,1.52861392271213,1.61661743095598
"United Kingdom",2003,"Women","55-59",6.16410808912824,6.02697038077124,6.30415817455858,4.57040042247592,4.48311626473178,4.65770707016866,1.58778222149677,1.54320604627816,1.63141573951345
"United Kingdom",2003,"Women","60-64",6.26547326846496,6.11836446571516,6.41565032938052,4.65920768083351,4.56290137587643,4.7552331006821,1.59313211293537,1.54840791919554,1.63671749700362
"United Kingdom",2003,"Women","65-69",6.22731028230951,6.0755025518629,6.38124542467225,4.62253551592023,4.52237152200885,4.72575565109158,1.58922081481691,1.54470225197744,1.63233107201155
"United Kingdom",2003,"Women","70-74",6.10468336835094,5.94973572541375,6.25974029045417,4.50747179628791,4.40277210514796,4.61598555103356,1.58236788257515,1.53900139045582,1.62460091109208
"United Kingdom",2003,"Women","75-79",5.95547547286513,5.80050702467741,6.11050570291613,4.36352184098157,4.25678425553444,4.47462756032129,1.57915296800479,1.53606550800997,1.62123009592044
"United Kingdom",2003,"Women","80-84",5.83756954212791,5.67917751728768,5.99917756472292,4.24019096904625,4.13019478040677,4.3550699647201,1.58615572290055,1.54165241951121,1.62915986127895
"United Kingdom",2003,"Women","85plus",5.82467176717036,5.64209916931019,6.00910986448449,4.19139520938589,4.05817419809066,4.32563304325539,1.62052599628815,1.56951525179036,1.669650219788
"United Kingdom",2004,"Women","18-19",4.51422103618018,4.41916846757566,4.60978348242061,3.03273311715765,2.9641766075049,3.10170647389838,1.4582893972746,1.41765903772451,1.50018931931283
"United Kingdom",2004,"Women","20-24",4.63569851414739,4.54575328907671,4.72672553366109,3.13898193354053,3.08148020296938,3.19690296854161,1.47911075061329,1.44026221543134,1.51860950386163
"United Kingdom",2004,"Women","25-29",4.79693788435672,4.70710475036601,4.88655070629259,3.28864086735676,3.23222508311617,3.34523306544269,1.50157475405786,1.46243128273545,1.5410556683613
"United Kingdom",2004,"Women","30-34",4.95885826913234,4.86583647671241,5.05153233834785,3.44562782940293,3.38534086750916,3.50494999962044,1.51822938291444,1.47833204749721,1.55879751213447
"United Kingdom",2004,"Women","35-39",5.13829463110289,5.04141482627029,5.23470985483169,3.62086296815398,3.55739640363323,3.68199529628374,1.53213714520843,1.49182134596041,1.57333751373771
"United Kingdom",2004,"Women","40-44",5.352081932897,5.25054018433909,5.45332658806633,3.82526643208487,3.75860511172934,3.88990364832375,1.54636054896529,1.50506835166892,1.58774497391481
"United Kingdom",2004,"Women","45-49",5.61511223789954,5.50638787680513,5.72682584117636,4.06816146194617,3.99706541979119,4.13867632279885,1.56377392153297,1.52144946482065,1.60602157472087
"United Kingdom",2004,"Women","50-54",5.89759092688889,5.77500595897291,6.02063161034925,4.32214242082766,4.2441098444368,4.4001406365075,1.58292343467749,1.53988946275699,1.62566858370044
"United Kingdom",2004,"Women","55-59",6.12503669803701,5.98976873218361,6.26058268920953,4.52307479415836,4.43716684624112,4.60912740088572,1.59802710458295,1.55462882093924,1.6415909928736
"United Kingdom",2004,"Women","60-64",6.22381185975857,6.07915816809535,6.36772002969931,4.60762928254505,4.51371103377226,4.70109852284023,1.60337794096522,1.55953995307301,1.64717847380016
"United Kingdom",2004,"Women","65-69",6.18436843865811,6.03572393541722,6.33225792307139,4.567725413344,4.4691602290657,4.6676140080474,1.59932196035319,1.55629548225899,1.6422739460893
"United Kingdom",2004,"Women","70-74",6.06124817953001,5.9098384425974,6.21258782198003,4.45053154066093,4.34861993172793,4.55725546049939,1.59225818608877,1.54995851585996,1.63380699437625
"United Kingdom",2004,"Women","75-79",5.91177933665517,5.75873843364048,6.06277560948573,4.3056181415037,4.20104885392925,4.41597853541155,1.58884881572311,1.54653273472738,1.63026552105508
"United Kingdom",2004,"Women","80-84",5.79329016431447,5.63561678576896,5.950116874255,4.1825556928802,4.07471002280646,4.29530781331018,1.59575604680739,1.5525484419845,1.63808183914428
"United Kingdom",2004,"Women","85plus",5.77829059721551,5.5960587994155,5.96018417786481,4.13600500811548,4.00474001882079,4.26848758843064,1.63028010410654,1.579899328296,1.67901720712266
"United Kingdom",2005,"Women","18-19",4.49147850034102,4.39580144734233,4.58444874950184,3.00894657836163,2.94116119739238,3.07730228481437,1.46656381422026,1.42558876766719,1.50792626395212
"United Kingdom",2005,"Women","20-24",4.61177399692772,4.52350154990765,4.70115061231124,3.11293333149332,3.05611982151488,3.17094594538678,1.48742405285171,1.448704850582,1.52698663380966
"United Kingdom",2005,"Women","25-29",4.7718435361063,4.68289310619395,4.85999941449012,3.26017824289577,3.20469994848188,3.3159020037903,1.5100055579083,1.47229302106991,1.54848685815715
"United Kingdom",2005,"Women","30-34",4.93279636096568,4.84009013568985,5.02333152635054,3.41522265369538,3.35638426023777,3.47406821062712,1.5268368225453,1.48819571265714,1.56592206499539
"United Kingdom",2005,"Women","35-39",5.11101412256423,5.01589574949519,5.20501122251107,3.58844194632221,3.52654302587285,3.64917924293351,1.54096507746706,1.50143642543971,1.58106589646128
"United Kingdom",2005,"Women","40-44",5.32287847196032,5.22251338146128,5.422148380205,3.7902115032063,3.72519355238978,3.85406181746843,1.55543755337793,1.51513689232673,1.59610064672885
"United Kingdom",2005,"Women","45-49",5.58285870969878,5.4727443540888,5.69088039945237,4.02933826794416,3.95933733819679,4.09930251781348,1.57311232517896,1.53175816112839,1.61478936204259
"United Kingdom",2005,"Women","50-54",5.86144007451255,5.73932771460442,5.98196440665295,4.27855509096017,4.20167397517456,4.35432894715551,1.59249688429561,1.55094807350907,1.63478741749483
"United Kingdom",2005,"Women","55-59",6.08512374332272,5.950388685024,6.21725271889146,4.47452072950666,4.39070365900904,4.5585887806959,1.60774813867774,1.56542947669074,1.65044683730259
"United Kingdom",2005,"Women","60-64",6.18125214672391,6.03805541362513,6.32186959278376,4.55471189507217,4.46344254703995,4.64535988705042,1.61309994483859,1.57042613745409,1.65598963740151
"United Kingdom",2005,"Women","65-69",6.14050061161369,5.99304442941967,6.28602731085611,4.51149233974998,4.41497752126292,4.60962790898477,1.60890655972516,1.56668983155378,1.6509881840815
"United Kingdom",2005,"Women","70-74",6.01687736119256,5.86719223838173,6.16560592693624,4.39211285623817,4.29107913587438,4.49648625380469,1.60164264071822,1.56035406462165,1.64272293321351
"United Kingdom",2005,"Women","75-79",5.86714422284815,5.71625888898858,6.01846094484082,4.24621063030457,4.14242295322474,4.35466187454861,1.5980489495652,1.55707772314533,1.63895231429242
"United Kingdom",2005,"Women","80-84",5.74806302396804,5.59298076042227,5.90159402388408,4.12342284771701,4.01904835121419,4.23380742936256,1.60486624801354,1.56223083115716,1.64697603850542
"United Kingdom",2005,"Women","85plus",5.73092376478738,5.5535720511123,5.90842641311579,4.07917385081203,3.95139964721749,4.21032279441391,1.63953826341951,1.58948009196877,1.68857723138349
"United Kingdom",2006,"Women","18-19",4.46804820293483,4.37533528019714,4.55985145737599,2.98439215615053,2.91678339136146,3.05238024893353,1.4744543232004,1.4337289976357,1.51514119880663
"United Kingdom",2006,"Women","20-24",4.58712799418576,4.49954209085429,4.67303571070608,3.08604353069601,3.02946874710817,3.14331833175803,1.49535167510789,1.45722497766849,1.53347711259182
"United Kingdom",2006,"Women","25-29",4.74599380693963,4.65770722770764,4.83177798587226,3.2307963328726,3.1765243011596,3.28566453414682,1.51804535000854,1.48053583372043,1.55515906970655
"United Kingdom",2006,"Women","30-34",4.90595012732894,4.81427256811577,4.99412525210818,3.38383558137746,3.32616802845189,3.44121537069126,1.53504520680556,1.49675912215204,1.57293164226632
"United Kingdom",2006,"Women","35-39",5.0829121269061,4.98941467239767,5.17464546395122,3.55497425209698,3.49408915868458,3.61466253778767,1.54938384625594,1.51060382421127,1.58793475581144
"United Kingdom",2006,"Women","40-44",5.29279497722351,5.19424737140731,5.39002278680357,3.75402532091761,3.69081336685273,3.81660359644343,1.5640938691167,1.52422867823069,1.60360466275488
"United Kingdom",2006,"Women","45-49",5.54963295592489,5.44189418167961,5.65572726862351,3.98926271114199,3.92104181597701,4.05693193470619,1.58201779489221,1.5411875146172,1.62206681585541
"United Kingdom",2006,"Women","50-54",5.82419978075441,5.70095570273052,5.94086000113286,4.23356213664663,4.1576983671014,4.30850905127641,1.60162627427629,1.56044260166555,1.64272845287203
"United Kingdom",2006,"Women","55-59",6.04400860955671,5.90834597695212,6.17309338774448,4.42440110188187,4.34151573211799,4.50866546505897,1.61701808915216,1.5753543623324,1.65842538004192
"United Kingdom",2006,"Women","60-64",6.1374114029297,5.99372520166111,6.27546849155523,4.50008822131936,4.41020664144046,4.59092066607148,1.62237083231535,1.58042555325187,1.66371772967279
"United Kingdom",2006,"Women","65-69",6.09531314469662,5.9489522959628,6.23666080316451,4.45344584934776,4.35806462626841,4.55127961766972,1.61804661635398,1.57720599692306,1.65899845965366
"United Kingdom",2006,"Women","70-74",5.97117184190599,5.82469148380172,6.11515283374682,4.33181008027267,4.2325971042244,4.43417614030261,1.61059207364876,1.57019676288628,1.65112835249771
"United Kingdom",2006,"Women","75-79",5.8211651982683,5.67129156072258,5.96794682383025,4.1848871710048,4.08519583674971,4.28953483865777,1.60682272874534,1.56693923009284,1.64702473773335
"United Kingdom",2006,"Women","80-84",5.70147091749406,5.54848157997082,5.84973000248929,4.06238337845486,3.95894579859202,4.17073167512691,1.61355410618935,1.5719575810798,1.65530632407957
"United Kingdom",2006,"Women","85plus",5.68211949707147,5.50683932049231,5.85571189739421,4.02051186373102,3.89311197480115,4.14722043766632,1.64836635670294,1.59902159435584,1.69676610239104
"United Kingdom",2007,"Women","18-19",4.44428561809245,4.35234740011842,4.53510876092661,2.95946504282213,2.89224571508589,3.02697162478091,1.4822266456653,1.44242003239307,1.52268508014759
"United Kingdom",2007,"Women","20-24",4.56213289681314,4.47651646918436,4.64506007209295,3.05874480430858,3.00329469844992,3.11471467362705,1.50315957507262,1.46552890856472,1.54130273276104
"United Kingdom",2007,"Women","25-29",4.7197782365971,4.63430128002894,4.8034529867406,3.20096702879216,3.14750657983955,3.25475030029017,1.52596295884895,1.48890894833339,1.56219346723592
"United Kingdom",2007,"Women","30-34",4.87872403306269,4.79112689544904,4.96521292915177,3.35197043856767,3.29597812033841,3.40846022194355,1.54312862984233,1.50564749229548,1.57976581438136
"United Kingdom",2007,"Women","35-39",5.0544125132828,4.96294166047981,5.14296971311477,3.52099688162138,3.46171847109274,3.5798790721297,1.55767455566814,1.51973839228759,1.5952692114667
"United Kingdom",2007,"Women","40-44",5.26228590433025,5.16722002044614,5.35693605004919,3.71728820593955,3.65591114035225,3.77899866830328,1.57261870394178,1.53435042257823,1.61117452914297
"United Kingdom",2007,"Women","45-49",5.51593743701498,5.41157467560095,5.61871239167872,3.94857704584656,3.88094630389962,4.01369618842232,1.59078805685865,1.55164800905107,1.63030488926837
"United Kingdom",2007,"Women","50-54",5.78643342809924,5.66901998873163,5.90024598743487,4.18788412144334,4.11356323251112,4.2612795928355,1.61061693195458,1.57086552376547,1.64989764054819
"United Kingdom",2007,"Women","55-59",6.00231328029765,5.87305406023838,6.12721989619762,4.37351823860738,4.2917494915112,4.45661882964152,1.62614698210588,1.58527100745012,1.6660987229219
"United Kingdom",2007,"Women","60-64",6.09295270354578,5.95438134717995,6.22458050425138,4.44463266962639,4.35777610422419,4.53501737099084,1.63150050927435,1.5904689980827,1.67145382861697
"United Kingdom",2007,"Women","65-69",6.0494893879089,5.90566604448069,6.18458184518378,4.3945153284469,4.30267423136631,4.49037831802372,1.62704740904866,1.58636163381529,1.66703734961399
"United Kingdom",2007,"Women","70-74",5.92482300358199,5.78121331568114,6.06365941783563,4.27058877067423,4.1748016334633,4.36960258693482,1.61940517064432,1.57904605779059,1.65900342185616
"United Kingdom",2007,"Women","75-79",5.77453852424391,5.63007820929939,5.91533434303983,4.12262923198583,4.02352898754711,4.22476170592663,1.61546291778239,1.57574621365614,1.65499278217461
"United Kingdom",2007,"Women","80-84",5.65422092357355,5.50730282923976,5.79884170883078,4.00041294805915,3.89959205007625,4.10486235489453,1.62210977418388,1.58130959005173,1.66252689829924
"United Kingdom",2007,"Women","85plus",5.63262188639489,5.46412162769833,5.8022439995532,3.96095327017122,3.83482903387201,4.08727914080365,1.65706023148652,1.60871581184642,1.70435448748046
"United Kingdom",2008,"Women","18-19",4.42009383212245,4.33080093461408,4.50946336107914,2.93402736170593,2.86722530973746,2.99986139926954,1.49005325740774,1.45098659314813,1.53023532504663
"United Kingdom",2008,"Women","20-24",4.53668344307557,4.45350890039325,4.61767972333486,3.03088743856997,2.9758522438137,3.08579598688886,1.51102155725992,1.47457352548963,1.54842722266812
"United Kingdom",2008,"Women","25-29",4.69308416390112,4.61044916381912,4.77361821497613,3.17052766848968,3.11745358616379,3.22349034430686,1.53393492298256,1.49763361052082,1.56928592537041
"United Kingdom",2008,"Women","30-34",4.85100075542125,4.76567877167009,4.9340424463734,3.31945370507837,3.26364682705664,3.37566615476678,1.55126722358113,1.51441597337713,1.58741009758464
"United Kingdom",2008,"Women","35-39",5.02539316056499,4.9368849254979,5.11240324129032,3.48632469098453,3.42743590277026,3.54440306008608,1.56602165251502,1.52885220944779,1.60280873264145
"United Kingdom",2008,"Women","40-44",5.23122132226139,5.13788318616552,5.3222140096274,3.67979976885665,3.61830116386267,3.74066692646491,1.5812014032436,1.54364243547462,1.61871315716375
"United Kingdom",2008,"Women","45-49",5.4816286914743,5.37791828771798,5.57962944936138,3.90705931396465,3.8411545480153,3.97143644092908,1.59961777380888,1.56130141938832,1.63732774793285
"United Kingdom",2008,"Women","50-54",5.74797940396816,5.63300340498831,5.85720923564973,4.14127205187104,4.06795075582292,4.21172625658942,1.61966846765294,1.58024006532957,1.65863248817319
"United Kingdom",2008,"Women","55-59",5.95985828030805,5.83426526172503,6.07938295073633,4.32159505843097,4.24124860620381,4.40184906139316,1.63533759361797,1.59495692254317,1.6748680523679
"United Kingdom",2008,"Women","60-64",6.04768391144074,5.91394550323543,6.17559870978149,4.38804350317978,4.301117988553,4.47531281019681,1.64069176362806,1.59954603824114,1.6804355646082
"United Kingdom",2008,"Women","65-69",6.00283092229225,5.86683395307988,6.13278543167049,4.33438036000482,4.24408226237515,4.4278265069601,1.63610875509079,1.5958640681974,1.67576790689649
"United Kingdom",2008,"Women","70-74",5.87762997176776,5.73866879765596,6.0103028599233,4.20811640714545,4.11473634583491,4.30452080655943,1.62827751089728,1.58835703773354,1.66763573547503
"United Kingdom",2008,"Women","75-79",5.72706198111941,5.58799090218905,5.86215656390103,4.05909928389983,3.96342741343705,4.15784231636511,1.62416137243789,1.58510322402585,1.66315486011486
"United Kingdom",2008,"Women","80-84",5.60610787159933,5.46390427652267,5.74675129367826,3.9371766295661,3.83801570283601,4.03895377148242,1.63072368110301,1.59106989385677,1.67017212690873
"United Kingdom",2008,"Women","85plus",5.58221530867427,5.41712148082415,5.747512845006,3.90017840601033,3.77729851270187,4.02459763869865,1.66581468538593,1.61966614219657,1.71268800432055
"United Kingdom",2009,"Women","18-19",4.3955209989683,4.30850410159144,4.48289506912035,2.90814577312512,2.84097173004178,2.97356040152036,1.49814943256429,1.4594233567136,1.53732831265194
"United Kingdom",2009,"Women","20-24",4.51083707692522,4.43102405087973,4.58997889706974,3.00254355951494,2.94695480651594,3.05723395420477,1.51915342861576,1.48288798992267,1.55524935793773
"United Kingdom",2009,"Women","25-29",4.66597692167305,4.58684589836702,4.74590385656753,3.13955634851519,3.0865466391916,3.19253521474805,1.54217960920577,1.50696393636868,1.57706944773992
"United Kingdom",2009,"Women","30-34",4.82284954898555,4.74169273658106,4.90338031366836,3.28636851962871,3.23059472683159,3.34248664237121,1.55968363932972,1.52372030787025,1.59482873349676
"United Kingdom",2009,"Women","35-39",4.99592590612583,4.9103185018014,5.07928579197413,3.45104630338221,3.39319092573934,3.50865631924049,1.57465336233243,1.53784601314774,1.61049613563138
"United Kingdom",2009,"Women","40-44",5.19967694035702,5.10915246019493,5.2881645684824,3.64165593030238,3.58017505730289,3.70162067151978,1.59007662155875,1.55275293486511,1.62636964227476
"United Kingdom",2009,"Women","45-49",5.44679008674245,5.34918058061425,5.54365157798742,3.86481584096877,3.79896832230462,3.92902432560043,1.60874842375881,1.57099120052607,1.64559389818406
"United Kingdom",2009,"Women","50-54",5.70893199975027,5.59927867572583,5.81582471896525,4.09384530717651,4.02183528126058,4.1638322643154,1.62902853400491,1.59033150632897,1.66713260829235
"United Kingdom",2009,"Women","55-59",5.91674855325343,5.79596507587893,6.03376821190817,4.26876443193626,4.18960799618923,4.34627408656212,1.64484147569144,1.60518788100295,1.68400980414543
"United Kingdom",2009,"Women","60-64",6.00171681304419,5.87160851265248,6.12686886702947,4.3304652786172,4.24365432847855,4.4154946346008,1.65019619633237,1.61008127614451,1.68943633539665
"United Kingdom",2009,"Women","65-69",5.95545203965474,5.82298862390262,6.08276064122231,4.2731941676181,4.18247086933084,4.36435451185596,1.64547863986915,1.6058032757733,1.68427592356146
"United Kingdom",2009,"Women","70-74",5.8297076883571,5.69514547327886,5.95916552966412,4.14455167636735,4.04946367272363,4.23934538439478,1.63745174667072,1.59812226268844,1.67607454375265
"United Kingdom",2009,"Women","75-79",5.67885191854247,5.54509112447449,5.80912222926429,3.99445813259897,3.89752393880876,4.09086692984345,1.63315571782024,1.59408995558384,1.67132631725705
"United Kingdom",2009,"Women","80-84",5.55725288960202,5.41970757518198,5.6945624816971,3.872833864047,3.77296059921165,3.97380971912256,1.63963075440089,1.60069285077707,1.6788293403406
"United Kingdom",2009,"Women","85plus",5.53103609538925,5.37070571908166,5.69342290277719,3.83833965820049,3.71453356507902,3.96082812530024,1.67486782038773,1.6289523108702,1.7217406505401
"United Kingdom",2010,"Women","18-19",4.37035105627954,4.28603402929839,4.45714286995039,2.88156786699387,2.81421744516177,2.94807042953571,1.50642793111015,1.46684406880555,1.54521203648632
"United Kingdom",2010,"Women","20-24",4.48436014869068,4.4065849143909,4.56365448587947,2.97343766904914,2.91687807709549,3.02882001479269,1.5274685047197,1.4910260358756,1.56300841814132
"United Kingdom",2010,"Women","25-29",4.63820626280786,4.56129470220291,4.71642697152776,3.10775262273315,3.05450658664214,3.16065021937337,1.55061019583349,1.51481536019281,1.58577504709498
"United Kingdom",2010,"Women","30-34",4.79400847783098,4.71511479497438,4.87499056084817,3.25239395900588,3.19640010358373,3.30756609872997,1.56828998901875,1.53259171160943,1.603409463971
"United Kingdom",2010,"Women","35-39",4.96573634103946,4.88386167351356,5.04830821545654,3.41481925418238,3.35673359584948,3.47135395165015,1.5834799861661,1.54692694205719,1.61912717667132
"United Kingdom",2010,"Women","40-44",5.16735939971275,5.08030502014492,5.25426441329866,3.60248608457774,3.54139648214055,3.66235414396853,1.59915228916617,1.56171218495386,1.63533861082768
"United Kingdom",2010,"Women","45-49",5.41109749363751,5.31607198557784,5.50704532286523,3.82143603790224,3.75559632907635,3.88583375340263,1.61808520430749,1.58001962588193,1.65505223296457
"United Kingdom",2010,"Women","50-54",5.66892719026663,5.56338805020936,5.77575402185717,4.04514296395603,3.97330474786406,4.11592759987295,1.63859973903032,1.60020248052896,1.67631899484939
"United Kingdom",2010,"Women","55-59",5.8725817847192,5.75512188723493,5.98901152900926,4.21451297462903,4.13510724062258,4.29278953657819,1.65455960192669,1.61505345092871,1.69321748837346
"United Kingdom",2010,"Women","60-64",5.95462311803572,5.82895571496041,6.0779906159988,4.27133838085977,4.18514118991773,4.35743391820388,1.65991488834317,1.62029003311826,1.69884963191716
"United Kingdom",2010,"Women","65-69",5.90691285978284,5.77612470494394,6.03613516955116,4.21036180961349,4.11879156510177,4.30130698933001,1.65505988782941,1.61584249213173,1.69358980020889
"United Kingdom",2010,"Women","70-74",5.78061250805331,5.64955766601358,5.91124828303085,4.07927620388219,3.98221402266634,4.17294871185317,1.64683308413817,1.60807520789218,1.68465013572212
"United Kingdom",2010,"Women","75-79",5.62946181435407,5.49603146771828,5.76053062248829,3.92807669431122,3.82910247025741,4.02359523329172,1.64235314337885,1.60406816690345,1.68001237514778
"United Kingdom",2010,"Women","80-84",5.50720053019204,5.37094718639362,5.64326673384649,3.80675841154593,3.70590836914363,3.90620490786022,1.64873873166086,1.61091323744782,1.68724354429736
"United Kingdom",2010,"Women","85plus",5.47859748249753,5.3160919963023,5.63843242894019,3.77483552723172,3.65216042439502,3.89756433599318,1.68412432760056,1.63825745742485,1.73040967211122
"United Kingdom",2011,"Women","18-19",4.3447880059799,4.26041902063162,4.43143262365587,2.85454616738286,2.78741657483258,2.92203476130093,1.51514068575902,1.47602707537125,1.55351990365192
"United Kingdom",2011,"Women","20-24",4.45747203293665,4.37929075326181,4.53699490202661,2.94384570560714,2.88689918501056,3.00090478242958,1.53622040942103,1.49995909262473,1.5716744010418
"United Kingdom",2011,"Women","25-29",4.61000613297813,4.5334013077703,4.68892833445425,3.07541779147929,3.02146266703677,3.128802728222,1.55948436992633,1.5243543765522,1.59419995091101
"United Kingdom",2011,"Women","30-34",4.76472197999791,4.685737154262,4.84505798687825,3.21785217607016,3.16101105197127,3.27287274221009,1.57734963110264,1.54155604009201,1.61285573254354
"United Kingdom",2011,"Women","35-39",4.93508044492003,4.85364868204284,5.01782722761217,3.37798760046549,3.31960383178275,3.43454441061084,1.59277179557841,1.55582477215768,1.62924831461435
"United Kingdom",2011,"Women","40-44",5.13454239866853,5.04779442546793,5.22175009008601,3.56266280575102,3.50058722214257,3.62313186829886,1.60870646598209,1.57110899524077,1.64536739578174
"United Kingdom",2011,"Women","45-49",5.37485331064046,5.27945190382371,5.46927611870794,3.77733287629088,3.71089852918804,3.84154564605482,1.62791443712622,1.58957555840211,1.66501020190714
"United Kingdom",2011,"Women","50-54",5.6283044151121,5.52158872912716,5.73353173577584,3.99562879185214,3.92283630657965,4.06668346756715,1.64867592405693,1.61002904375244,1.68652183684461
"United Kingdom",2011,"Women","55-59",5.82773271123898,5.70972183785059,5.94510641752061,4.15935742760482,4.07807797432724,4.23892555949703,1.66479056205398,1.62522360997546,1.70355283462409
"United Kingdom",2011,"Women","60-64",5.90680106679151,5.78115787395216,6.03289140586601,4.21122633247476,4.12357508161028,4.29787357547056,1.67014643915902,1.63050613207898,1.70937945813836
"United Kingdom",2011,"Women","65-69",5.85762156280314,5.72839521942734,5.98872763662978,4.14648265636895,4.05334455091198,4.23910876949159,1.66514663670384,1.6261386271655,1.7043270096514
"United Kingdom",2011,"Women","70-74",5.73075549357039,5.60117753137065,5.86318088148773,4.0129131501755,3.91554996446053,4.10844628113406,1.65670922931039,1.61835462900373,1.6953316045385
"United Kingdom",2011,"Women","75-79",5.57930542353162,5.44858029361296,5.71336378220917,3.86058889525994,3.76110011971128,3.95812697137694,1.65203555217843,1.6146874041416,1.68981117463084
"United Kingdom",2011,"Women","80-84",5.45637391712523,5.32045098554209,5.59504358353396,3.73958097298784,3.63502339197536,3.84108471392291,1.65832694050772,1.62052012268499,1.69637232490658
"United Kingdom",2011,"Women","85plus",5.42535528346187,5.26296014803743,5.58602409478365,3.71027062771482,3.58422245054699,3.83070091288887,1.6938690936573,1.64796653244998,1.74020985187378
"United Kingdom",2012,"Women","18-19",4.31879615312294,4.23255635705432,4.40578854746946,2.8269747050948,2.75833925281315,2.89502407340597,1.5243724548473,1.48504741658222,1.56272723448352
"United Kingdom",2012,"Women","20-24",4.43013118154246,4.35017150662275,4.50949790056084,2.91364981039033,2.8552232537371,2.97145574300022,1.54549310305659,1.50898793222717,1.5814524142117
"United Kingdom",2012,"Women","25-29",4.58133003774007,4.5031393501577,4.659271555187,3.04242192218591,2.98787423532709,3.09631876146745,1.56888601795627,1.53368503335752,1.60374792081851
"United Kingdom",2012,"Women","30-34",4.7349411770174,4.65430577033227,4.81494454734324,3.18260426287517,3.12573634367277,3.23774968104332,1.58694739197727,1.55118234727304,1.62258924690467
"United Kingdom",2012,"Women","35-39",4.90390790005352,4.82036732756854,4.98709556182108,3.34040357985375,3.28112515905089,3.39819308154343,1.60261530347005,1.56575706290614,1.63861107517901
"United Kingdom",2012,"Women","40-44",5.10117350752748,5.01293016108071,5.18920064428587,3.52202662051731,3.45919368784266,3.58187248475084,1.61882783078511,1.58061733272051,1.65552499609749
"United Kingdom",2012,"Women","45-49",5.33800078063731,5.24024697906771,5.43384354302323,3.73232948917939,3.66508298846559,3.79851146055396,1.6383271725544,1.59906358079953,1.67564808666789
"United Kingdom",2012,"Women","50-54",5.5870005525169,5.47708410748903,5.69336515113102,3.94510349926571,3.87057202416792,4.01841430677998,1.65935029388368,1.62047427020602,1.69780692852618
"United Kingdom",2012,"Women","55-59",5.78213170823601,5.66038607707027,5.89949136354781,4.10307517331415,4.02029491492016,4.18386924057816,1.67562892635255,1.63622800445388,1.71454157994773
"United Kingdom",2012,"Women","60-64",5.85817630653231,5.72943141877837,5.98341036353228,4.14988647604258,4.05961165808323,4.2381915082694,1.68098544395312,1.64182089385289,1.7203319090301
"United Kingdom",2012,"Women","65-69",5.80750134856861,5.67631935950924,5.93855505696872,4.08129933319736,3.98454508732084,4.17602450501632,1.67583222969234,1.63710009059253,1.71488789472311
"United Kingdom",2012,"Women","70-74",5.68005877793294,5.54779315215383,5.81315815466935,3.94519563155331,3.84436417506565,4.0439902996595,1.66717167559192,1.62917572988229,1.70600881832745
"United Kingdom",2012,"Women","75-79",5.52830423136223,5.39565718809434,5.66262788907956,3.79172334314736,3.68919367667964,3.89276186801088,1.66229269580467,1.62538311108835,1.70100550834483
"United Kingdom",2012,"Women","80-84",5.40469334559342,5.26490684100361,5.5415332194935,3.67103044001641,3.56302117789307,3.77355063631235,1.66848420448338,1.63008299744073,1.70745394710648
"United Kingdom",2012,"Women","85plus",5.37122594485647,5.20702987552,5.53116290535559,3.64438087640603,3.51604576490716,3.76862046634817,1.70419206768974,1.65758143858384,1.7500297655328
"United Kingdom",2013,"Women","18-19",4.29214138812136,4.20076315235488,4.38008901887212,2.79859310674117,2.72825077945166,2.86879321717244,1.53389411765064,1.49354211886927,1.5743815551378
"United Kingdom",2013,"Women","20-24",4.40209507251663,4.31725485057673,4.48315211861817,2.88256912561609,2.82165354529252,2.94177251040374,1.55505654832902,1.51815706851328,1.59269618789056
"United Kingdom",2013,"Women","25-29",4.55192686864502,4.47120900095318,4.63108918066576,3.00846066805386,2.95110470451786,3.06567001449297,1.57858238922456,1.54248009804492,1.61515714050047
"United Kingdom",2013,"Women","30-34",4.70440658172393,4.62255710992378,4.78685888243435,3.14632499371345,3.08677311837902,3.20474783864032,1.59684636866052,1.56041496267012,1.63403277191623
"United Kingdom",2013,"Women","35-39",4.87194679380924,4.78666826438662,4.95727143761992,3.30171904971992,3.23919120290402,3.36263128545172,1.61276825224481,1.57486051634797,1.6506013812093
"United Kingdom",2013,"Women","40-44",5.06696008695688,4.97678747537567,5.15724507035741,3.48019978319833,3.41472099071099,3.54507824199865,1.62926780558537,1.59009749742591,1.66786537609938
